"cluster","u","v","duracion_sim_continua","duracion_sim_meses","severidad_sim"
1,0.482072057967784,0.337519580950083,5.64950166814254,6,3.75565883674029
1,0.212672490983462,0.255883681262475,3.59663374329884,4,3.18846780443424
1,0.770603149241008,0.435712688188149,9.00067635732102,9,4.50535677358194
1,0.29774796392215,0.416121065060557,4.2235529443269,4,4.34760249761018
1,0.163126623568588,0.0754558012483572,3.21565390564116,3,1.92081937645814
1,0.433092887518373,0.151861015106296,5.24804365543741,5,2.48613654081835
1,0.994070496409405,0.994589499261123,25.4748839380651,25,35.1677086964835
1,0.854572042318162,0.682756989847302,10.8381384698824,11,7.17313489214669
1,0.171248065136066,0.22007810404372,3.27972875183242,3,2.94744567727596
1,0.140783049749045,0.283978392346796,3.03459683553383,3,3.37997142660995
1,0.659970928641773,0.545794201969657,7.41275531131223,7,5.50190881757852
1,0.557744349878675,0.441837422345257,6.32657082577566,6,4.55568110080315
1,0.329447003054477,0.30640686466351,4.45679712572837,4,3.53531576978432
1,0.349121434372355,0.453388537614462,4.60287574552883,5,4.65197647299359
1,0.403186036373513,0.585509461668872,5.01319215150758,5,5.92314624761506
1,0.0321857697050895,0.00464964693180983,1.88128378638006,2,1.02699778147402
1,0.937193438713892,0.979814772421902,14.3269904144629,14,23.8487206751219
1,0.461880852509462,0.526070491062677,5.48113701841762,5,5.30680034853494
1,0.595962289490454,0.63810228109242,6.70429728251484,7,6.55312867774729
1,0.0170236939225091,0.0159679747209833,1.58568773725527,2,1.28346813463582
1,0.35626716105,0.563647621677222,4.65628087201537,5,5.68625909519765
1,0.0895806870413208,0.0670828071815043,2.57734014069849,3,1.85024856872629
1,0.160872228242264,0.0587977269964437,3.19772036096135,3,1.77716009169868
1,0.559642069578815,0.450476989351701,6.34467486819461,6,4.62752926619392
1,0.867937785231835,0.883641441368556,11.23029299751,11,12.3252457385132
1,0.834895458129593,0.89127535236217,10.3243105335316,10,12.7070120255206
1,0.486075096099043,0.483467743143247,5.68341231769456,6,4.91199804621622
1,0.7053852229611,0.443239341171779,7.99387522698967,8,4.56727011214222
1,0.606937527455924,0.380434750695765,6.81836522253325,7,4.07154902379326
1,0.651892246785639,0.700999670271635,7.31702885306065,7,7.45526521324245
1,0.49288851918492,0.324889198418637,5.74156094687809,6,3.66544645183795
1,0.392747910531006,0.389546437845119,4.9327064764518,5,4.14075932273436
1,0.772493896628637,0.910553830110763,9.03392226715274,9,13.8315769931935
1,0.671780273055924,0.705830964048035,7.5565287287661,8,7.53325304446822
1,0.922474018448835,0.860828658455355,13.4344102650026,13,11.3400365243902
1,0.227251801693544,0.31540055135425,3.70541766733397,4,3.59837400559381
1,0.670297750755397,0.899174552841245,7.53821948985931,8,13.1368978002719
1,0.320136664408089,0.378672535000097,4.38807540511952,4,4.058260699757
1,0.189912170020513,0.104440015811192,3.42427519586229,3,2.14757853413785
1,0.474181087856449,0.329401106726854,5.58318279411618,6,3.69754713429086
1,0.933287581322016,0.919667008631422,14.0698484663751,14,14.4679047038929
1,0.529234432074998,0.578077339067868,6.06179417023439,6,5.84115417735678
1,0.532991758060552,0.489162056913805,6.09595337779615,6,4.9628570929017
1,0.555468934696961,0.156190477763966,6.30494529591048,6,2.51594456733506
1,0.701518954733483,0.639232466748946,7.94121792798234,8,6.56775122058957
1,0.929491622613757,0.901350634470541,13.8349690495524,14,13.2623440218852
1,0.598430479910344,0.546663958635677,6.72971468709267,7,5.51071467503041
1,0.856950705752763,0.906862809463598,10.9051022577224,11,13.5953158424701
1,0.887401398151062,0.816952547420024,11.8829028449089,12,9.89098556472169
1,0.626783158035807,0.728272948749493,7.03187799424371,7,7.91575834203209
1,0.257272050442969,0.268145034424606,3.92693481199384,4,3.27169187769963
1,0.858922535246563,0.765127718498334,10.961500128982,11,8.63010052209136
1,0.587784607624259,0.451511745044102,6.62102235914149,7,4.63620490808864
1,0.859713807858507,0.861950346833776,10.9843623098938,11,11.3838972693146
1,0.51630514034671,0.733278752699671,5.94582598301455,6,8.00601499668689
1,0.596940655499836,0.467595688118636,6.7143559108555,7,4.77304830881568
1,0.51597560999214,0.403005601495888,5.94290057972591,6,4.24455033700425
1,0.783113774825897,0.652032638918051,9.2259588180762,9,6.73694691036197
1,0.587034803247982,0.444886710553924,6.61345777968802,7,4.58091868936634
1,0.0504509067238316,0.181185992586148,2.14427615286049,2,2.68606457221902
1,0.344883166200078,0.278640198526407,4.57129475683396,5,3.34335109719085
1,0.111688837643368,0.224118201545132,2.78428147863682,3,2.97455277425743
1,0.512171478308805,0.348040856672212,5.90924455266908,6,3.83169690115704
1,0.347975382197678,0.334979058188569,4.59432909439254,5,3.73742310907105
1,0.694271893106569,0.558212366853544,7.84424287783127,8,5.62930728936974
1,0.0604475540624129,0.0662926279568017,2.26691182641155,2,1.84341749746553
1,0.647867509933583,0.745390393187591,7.2700944751458,7,8.2326894103352
1,0.170004531230079,0.24879995858258,3.26996852196893,3,3.14058777893409
1,0.165445508695825,0.0948731761429655,3.2340319251072,3,2.07512006511905
